Date	NumArticles	Counts	Themes	Locations	Persons	Organizations	ToneData	CAMEOEvents	Sources	SourceURLs
20161201	1		GENERAL_GOVERNMENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_CONGRESS;EPU_POLICY_CONGRESSIONAL;USPEC_POLICY1;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;SCIENCE;TAX_FNCACT;TAX_FNCACT_LEADER;EPU_POLICY_GOVERNMENT;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;SOC_POINTSOFINTEREST_UNIVERSITY;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_PROFESSORS;TAX_FNCACT_STUDENTS;WB_470_EDUCATION;TAX_FNCACT_DIRECTOR;TAX_FNCACT_MANAGING_DIRECTOR;PROTEST;MEDIA_MSM;TAX_FNCACT_REPORTER;TAX_FNCACT_PRODUCER;MEDIA_SOCIAL;	1#United States#US#US#38#-97#US;1#China#CH#CH#35#105#CH;3#Hollywood, California, United States#US#USCA#34.0983#-118.327#1660757	eric horvitz;andrew moore;greg brockman;ted cruz r-texas;matt leonard	microsoft research lab;skynet;partnership on artificial intelligence;senate subcommittee on space;united states	0,2.0501138952164,2.0501138952164,4.1002277904328,20.2733485193622,0.683371298405467	604416762,604418490,604418567	gcn.com	https://gcn.com/articles/2016/12/01/ai-hearing.aspx
20161201	1		UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;TAX_WORLDFISH;TAX_WORLDFISH_SHARKS;CRISISLEX_CRISISLEXREC;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;ENV_SOLAR;DRONES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WORLDFISH_FISH;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Moss Landing, California, United States#US#USCA#36.8044#-121.787#1659184;3#Monterey Bay Aquarium, California, United States#US#USCA#36.6183#-121.901#1703287;3#Woods Hole, Massachusetts, United States#US#USMA#41.5265#-70.6731#617060;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	andrew good;steve chien;andrew thompson	artificial intelligence group;remote sensing solutions;propulsion laboratory;monterey bay aquarium research institute;woods hole oceanographic institute;caltech keck institute for space studies	-1.10192837465565,2.34159779614325,3.4435261707989,5.78512396694215,26.0330578512397,1.65289256198347	604152212	phys.org	http://phys.org/news/2016-12-robots-monterey-bay-europa.html
20161201	1		UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_CRISISLEXREC;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;ENV_SOLAR;DRONES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WORLDFISH;TAX_WORLDFISH_FISH;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Moss Landing, California, United States#US#USCA#36.8044#-121.787#1659184;3#Monterey Bay Aquarium, California, United States#US#USCA#36.6183#-121.901#1703287;3#Woods Hole, Massachusetts, United States#US#USMA#41.5265#-70.6731#617060;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	steve chien;andrew thompson	artificial intelligence group;remote sensing solutions;propulsion laboratory;monterey bay aquarium research institute;woods hole oceanographic institute;caltech keck institute for space studies	-0.748502994011976,2.69461077844311,3.44311377245509,6.1377245508982,26.0479041916168,1.49700598802395	604152212	dailygalaxy.com	http://www.dailygalaxy.com/my_weblog/2016/11/to-jupiters-ocean-moon-europa-nasajpls-ai-empowered-robotic-submersibles.html
20161201	1		DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;RELIGION;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871	steve chien;andrew thompson	artificial intelligence group;propulsion laboratory	-0.492610837438423,2.21674876847291,2.70935960591133,4.92610837438424,25.615763546798,1.23152709359606		canindia.com	http://www.canindia.com/nasas-intelligent-underwater-drones-could-explore-europa/
20161201	1		DRONES;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	1#United States#US#US#38#-97#US;2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871	steve chien;andrew thompson	artificial intelligence group;propulsion laboratory;professor at california institute of technology caltech	-1.20192307692308,1.68269230769231,2.88461538461538,4.56730769230769,23.7980769230769,1.20192307692308		newstrackindia.com	http://newstrackindia.com/newsdetails/2016/12/01/359--NASA-s-intelligent-underwater-drones-could-explore-Europa-.html
20161201	1		DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871	andrew thompson;steve chien	artificial intelligence group;propulsion laboratory;professor at california institute of technology caltech	-1.39275766016713,1.94986072423398,3.34261838440111,5.2924791086351,26.4623955431755,1.39275766016713		indiatimes.com	http://economictimes.indiatimes.com/news/science/nasas-intelligent-underwater-drones-could-explore-europa/articleshow/55725272.cms
20161201	1		DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322	andrew thompson;steve chien	artificial intelligence group;propulsion laboratory;professor at california institute of technology caltech	-1.38888888888889,1.94444444444444,3.33333333333333,5.27777777777778,26.3888888888889,1.38888888888889		vishwagujarat.com	http://www.vishwagujarat.com/technology/nasas-intelligent-underwater-drones-explore-europa/
20161201	1		UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;TAX_WORLDFISH;TAX_WORLDFISH_SHARKS;CRISISLEX_CRISISLEXREC;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;ENV_SOLAR;DRONES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WORLDFISH_FISH;MEDIA_SOCIAL;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Moss Landing, California, United States#US#USCA#36.8044#-121.787#1659184;3#Monterey Bay Aquarium, California, United States#US#USCA#36.6183#-121.901#1703287;3#Woods Hole, Massachusetts, United States#US#USMA#41.5265#-70.6731#617060;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	steve chien;andrew thompson	google;propulsion laboratory;twitter;monterey bay aquarium research institute;woods hole oceanographic institute;pinterest;artificial intelligence group;remote sensing solutions;propulsion laboratory pasadena;facebook;keck institute for space studies	-0.665926748057714,2.77469478357381,3.44062153163152,6.21531631520533,23.196448390677,1.33185349611543	604152212	clarksvilleonline.com	http://www.clarksvilleonline.com/2016/12/01/nasa-researchers-develop-artificial-intelligence-submersibles/print/
20161201	1		DRONES;UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;TAX_WORLDFISH;TAX_WORLDFISH_SHARKS;CRISISLEX_CRISISLEXREC;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;ENV_SOLAR;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WORLDFISH_FISH;MEDIA_SOCIAL;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Moss Landing, California, United States#US#USCA#36.8044#-121.787#1659184;3#Monterey Bay Aquarium, California, United States#US#USCA#36.6183#-121.901#1703287;3#Woods Hole, Massachusetts, United States#US#USMA#41.5265#-70.6731#617060;3#Washington, Washington, United States#US#USDC#38.8951#-77.0364#531871;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	steve chien;andrew thompson	propulsion laboratory;monterey bay aquarium research institute;woods hole oceanographic institute;caltech keck institute for space studies;artificial intelligence group;remote sensing solutions;facebook;keck institute for space studies	-0.897867564534232,2.24466891133558,3.14253647586981,5.38720538720539,26.0381593714927,1.45903479236813	604111728	spacedaily.com	http://www.spacedaily.com/reports/From_Monterey_Bay_to_Europa_999.html
20161201	1		UNGP_FORESTS_RIVERS_OCEANS;MEDIA_MSM;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1777_FORESTS;WB_590_ECOSYSTEMS;TAX_WORLDFISH;TAX_WORLDFISH_SHARKS;CRISISLEX_CRISISLEXREC;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;SCIENCE;NATURAL_DISASTER;NATURAL_DISASTER_ICY;ENV_SOLAR;DRONES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_WORLDFISH_FISH;MARITIME;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322;3#Moss Landing, California, United States#US#USCA#36.8044#-121.787#1659184;3#Monterey Bay Aquarium, California, United States#US#USCA#36.6183#-121.901#1703287;3#Woods Hole, Massachusetts, United States#US#USMA#41.5265#-70.6731#617060;2#Massachusetts, United States#US#USMA#42.2373#-71.5314#MA	steve chien;andrew thompson	artificial intelligence group;remote sensing solutions;propulsion laboratory;monterey bay aquarium research institute;woods hole oceanographic institute;keck institute for space studies	-1.34770889487871,2.15633423180593,3.50404312668464,5.66037735849057,26.010781671159,1.61725067385445	604152212	technology.org	http://www.technology.org/2016/12/01/from-monterey-bay-to-europa/
20161202	1		UNGP_FORESTS_RIVERS_OCEANS;ENV_SOLAR;DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322	andrew thompson;steve chien	artificial intelligence group;propulsion laboratory;california institute of technology caltech	-1.30208333333333,1.5625,2.86458333333333,4.42708333333333,27.8645833333333,1.30208333333333		indiatimes.com	http://punemirror.indiatimes.com/others/scitech/NASAs-underwater-drones-to-explore-alien-oceans/articleshow/55732925.cms
20161202	2	AFFECT#1000000##4#Leuven, Region Flamande, Belgium#BE#BE13#50.8793#4.69905#-1963947;	WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;CYBER_ATTACK;AFFECT;TAX_ECON_PRICE;SCIENCE;CRISISLEX_C07_SAFETY;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;MANMADE_DISASTER_IMPLIED;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_341_INVESTMENT_FUNDS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;TECH_AUTOMATION;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_MASSACHUSETTS;WB_137_WATER;TAX_FNCACT;TAX_FNCACT_ENGINEERS;TAX_FNCACT_PROFESSOR;	1#Belgium#BE#BE#50.8333#4#BE;4#Leuven, Region Flamande, Belgium#BE#BE13#50.8793#4.69905#-1963947	michael strano	google;artificial intelligence laboratory;massachusetts institute of technology;university of birmingham;automated driving group;netflix;intel;university of leuven	-0.657030223390276,1.97109067017083,2.6281208935611,4.59921156373193,20.2365308804205,0.525624178712221		yahoo.com;yahoo.com	https://www.yahoo.com/tech/weekly-rewind-watch-netflix-offline-201543170.html<UDIV>https://www.yahoo.com/news/weekly-rewind-watch-netflix-offline-201543170.html
20161202	2		EDUCATION;	1#United States#US#US#38#-97#US;3#Mountain View, California, United States#US#USCA#34.5064#-117.359#246299;2#California, United States#US#USCA#36.17#-119.746#CA;4#Toronto, Ontario, Canada#CA#CA08#43.6667#-79.4167#-574890;3#El Camino, California, United States#US#USCA#40.041#-122.171#1658480;3#University Of California At Berkeley, California, United States#US#USCA#37.8722#-122.26#236863;4#Barcelona, Comunidad Autonoma De Cataluna, Spain#SP#SP56#41.3833#2.18333#-372490;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	geoffrey hinton;carl vondrick;lily peng;chris nicholson;sameep tandon;evan shelhamer	google;artificial intelligence laboratory;university of oxford;massachusetts institute of technology;developers at google;teaching computers to predict the;journal of the american medical association;university of toronto;university of california at berkeley;facebook	0.416377515614157,2.49826509368494,2.08188757807078,4.58015267175572,20.8882720333102,0.485773768216516		nbcnews.com;nbcnews.com	http://www.nbcnews.com/mach/technology/deep-learning-predicts-future-n690851<UDIV>http://www.nbcnews.com/mach/technology/deep-learning-predicts-future-n690851?cid=public-rss_20161202
20161202	1		TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;TAX_FNCACT;TAX_FNCACT_SENATORS;USPEC_POLITICS_GENERAL1;EPU_ECONOMY_HISTORIC;WB_135_TRANSPORT;TAX_FNCACT_SENATOR;WB_661_BIG_DATA;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TECH_BIGDATA;MEDICAL;EPU_POLICY;EPU_POLICY_WHITE_HOUSE;GENERAL_GOVERNMENT;EPU_POLICY_GOVERNMENT;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;SCIENCE;SOC_POINTSOFINTEREST_UNIVERSITY;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_LEADER;TAX_FNCACT_CTO;ECON_MONOPOLY;EPU_CATS_REGULATION;MEDIA_SOCIAL;WB_2943_SWITCHES;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;TAX_FNCACT_RESEARCHER;TAX_FNCACT_DIRECTOR;SOC_POINTSOFINTEREST_UNIVERSITIES;ENV_SOLAR;TAX_FNCACT_SCIENTIST;TAX_FNCACT_SUPERVISOR;TAX_FNCACT_MANAGING_DIRECTOR;UNEMPLOYMENT;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;TAX_FNCACT_PROGRAMMER;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;TAX_FNCACT_CRIMINALS;	1#United States#US#US#38#-97#US;1#Canada#CA#CA#60#-95#CA;4#Sydney, New South Wales, Australia#AS#AS02#-33.8833#151.217#-1603135;1#China#CH#CH#35#105#CH;3#Stanford University, California, United States#US#USCA#37.4289#-122.17#235365;3#The White House, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	andrew moore;eric horvitz;greg brockman;elon musk;fei-fei li;steve chien	google;white house;ibm;microsoft research lab;group supervisor;senior research scientist;artificial intelligence group;propulsion laboratory pushing;facebook;partnership on artificial intelligence;stanford university	-0.512820512820513,3.17948717948718,3.69230769230769,6.87179487179487,24,1.94871794871795	604498817,604498819,604498837,604498839,604498847,604499092	theregister.co.uk	http://www.theregister.co.uk/2016/12/01/ai_senate_hearing/
20161202	1		WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;SCIENCE;TAX_FNCACT;TAX_FNCACT_ASSISTANTS;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;EPU_ECONOMY_HISTORIC;CRISISLEX_C07_SAFETY;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;ALLIANCE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;SOC_INNOVATION;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;WB_678_DIGITAL_GOVERNMENT;WB_653_ENTERPRISE_ARCHITECTURE;WB_657_INTEROPERABILITY;WB_2375_ICT_METHODS_AND_PROCEDURES;TAX_FNCACT_CEO;IDEOLOGY;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;WB_2670_JOBS;WB_2769_JOBS_STRATEGIES;WB_2840_INTEGRATION;WB_2836_MIGRATION_POLICIES_AND_JOBS;WB_652_ICT_APPLICATIONS;WB_666_APPLICATION_DEVELOPMENT;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_LEADER;TAX_FNCACT_EMPLOYEES;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;	2#California, United States#US#USCA#36.17#-119.746#CA;3#San Diego, California, United States#US#USCA#32.7153#-117.157#1661377	michael zeller;karl-heinz streibich	software ag frankfurt tec;software ag uhlandstra;software ag acquires artificial intelligence company zementis;zementis inc;software ag internet of things	4.13223140495868,5.92286501377411,1.79063360881543,7.71349862258953,14.7382920110193,0.413223140495868		4-traders.com	http://www.4-traders.com/SOFTWARE-AG-456653/news/Software-AG-Acquires-Artificial-Intelligence-Company-Zementis-in-the-US-Published-12-2-2016-23491949/
20161202	1		WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;SCIENCE;TAX_FNCACT;TAX_FNCACT_ASSISTANTS;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;EPU_ECONOMY_HISTORIC;CRISISLEX_C07_SAFETY;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;ALLIANCE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;SOC_INNOVATION;CORRUPTION;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_2020_BRIBERY_FRAUD_AND_COLLUSION;WB_678_DIGITAL_GOVERNMENT;WB_653_ENTERPRISE_ARCHITECTURE;WB_657_INTEROPERABILITY;WB_2375_ICT_METHODS_AND_PROCEDURES;TAX_FNCACT_CEO;	2#California, United States#US#USCA#36.17#-119.746#CA;3#San Diego, California, United States#US#USCA#32.7153#-117.157#1661377	michael zeller;karl-heinz streibich	software ag acquires artificial intelligence company zementis;zementis inc;software ag internet of things	4.32330827067669,6.39097744360902,2.06766917293233,8.45864661654135,14.8496240601504,2.06766917293233		iotbusinessnews.com	http://iotbusinessnews.com/2016/12/02/20898-software-ag-acquires-artificial-intelligence-company-zementis-us/
20161202	1		UNGP_FORESTS_RIVERS_OCEANS;DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322	andrew thompson;steve chien	artificial intelligence group;propulsion laboratory;professor at california institute of technology caltech	-1.34529147982063,1.5695067264574,2.91479820627803,4.48430493273543,21.3004484304933,1.12107623318386		firstpost.com	http://tech.firstpost.com/news-analysis/nasa-could-explore-the-subsurface-ocean-on-europa-with-intelligent-underwater-drones-350888.html
20161202	1		DRONES;NATURAL_DISASTER;NATURAL_DISASTER_ICY;UNGP_FORESTS_RIVERS_OCEANS;WB_286_TELECOMMUNICATIONS_AND_BROADBAND_ACCESS;WB_2120_SATELLITES;WB_2329_ACCESS_AND_CONNECTIVITY;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;ENV_SOLAR;TAX_FNCACT;TAX_FNCACT_ASSISTANT;EDUCATION;TAX_FNCACT_PROFESSOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;	2#California, United States#US#USCA#36.17#-119.746#CA;3#Monterey Bay, California, United States#US#USCA#36.8#-121.901#234322	andrew thompson;steve chien	artificial intelligence group;propulsion laboratory;professor at california institute of technology caltech	-1.38504155124654,1.93905817174515,3.32409972299169,5.26315789473684,27.4238227146814,1.38504155124654		thestatesman.com	http://www.thestatesman.com/science/nasa-s-intelligent-underwater-drones-could-explore-europa-1480662669.html
